transaction_id,order_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,total_amount,transaction_type,payment_status
T00001947,O0000401,P00228,2023-12-15 17:44:00,1,1471.82,0.0,176.62,1648.44,Sale,Failed
T00001948,O0000193,P00495,2024-07-04 18:43:00,3,394.24,13.59,327.36,1496.49,Refund,Refunded
T00001949,O0000348,P00607,2024-07-03 10:02:00,1,1106.86,0.0,55.34,1162.2,Sale,Failed
T00001950,O0000272,P00469,2024-11-09 06:36:00,5,1328.21,83.88,786.86,7344.03,Sale,Captured
T00001951,O0000382,P99999,2025-05-02 09:12:00,5,8520.28,26.8,7663.43,50238.03,Sale,Refunded
T00001952,O0000299,P00270,2025-07-09 19:03:00,5,452.01,103.18,258.82,2415.69,Sale,Settled
T00001953,O0001144,P00337,2025-06-11 12:59:00,3,938.34,138.24,321.21,2997.99,Sale,Captured
T00001954,O0001379,P00566,2024-06-20 19:19:00,1,7675.14,17.94,918.86,8576.06,Sale,Settled
T00001955,O0000726,P00171,2025-07-13 12:46:00,4,549.04,0.0,109.81,2305.97,Refund,Failed
T00001956,O0001249,P00347,2023-10-09 00:45:00,3,474.59,0.0,170.85,1594.62,Refund,Refunded
T00001957,O0001199,P00369,2024-10-04 15:01:00,1,1194.11,109.22,54.24,1139.13,Sale,Refunded
T00001958,O0000121,P00056,2023-08-13 01:35:00,1,1034.64,0.0,51.73,1086.37,Exchange,Captured
T00001959,O0000008,P00203,2024-11-15 03:57:00,5,2094.39,49.05,521.14,10944.04,Sale,Failed
T00001960,O0000161,P00404,2025-01-20 11:58:00,2,1478.94,63.95,520.91,3414.84,Exchange,Authorized
T00001961,O0000359,P00053,2025-08-19 02:44:00,3,660.72,0.0,237.86,2220.02,Sale,Settled
T00001962,O0000372,P00272,2025-09-20 05:38:00,2,1386.16,22.62,494.95,3244.65,Sale,Refunded
T00001963,O0000598,P00230,2025-06-23 23:01:00,1,1153.03,0.0,57.65,1210.68,Sale,Authorized
T00001964,O0001262,P00221,2024-06-30 05:13:00,3,511.68,98.41,258.59,1695.22,Sale,Authorized
T00001965,O0000252,P00241,2025-01-11 02:42:00,3,1292.19,78.17,189.92,3988.32,Exchange,Authorized
T00001966,O0001338,P00593,2025-10-09 04:35:00,5,770.03,0.0,693.03,4543.18,Sale,Refunded
T00001967,O0001483,P00569,2023-10-19 08:14:00,2,1806.43,120.46,977.87,4470.27,Refund,Captured
T00001968,O0001157,P00235,2024-11-17 23:20:00,2,4590.46,0.0,459.05,9639.97,Sale,Authorized
T00001969,O0000021,P00401,2026-02-17 09:19:00,2,711.86,92.16,66.58,1398.14,Refund,Failed
T00001970,O0001080,P00577,2024-08-19 06:14:00,4,2755.34,0.0,3085.98,14107.34,Exchange,Refunded
T00001971,O0000703,P00160,2026-03-14 20:25:00,3,2470.79,50.59,1325.12,8686.9,Sale,Refunded
T00001972,O0000232,P00336,2024-02-03 02:13:00,2,540.61,0.0,54.06,1135.28,Exchange,Settled
T00001973,O0000156,P00461,2025-04-20 04:05:00,3,614.75,144.67,203.95,1903.53,Sale,Authorized
T00001974,O0000876,P00377,not_a_date,3,2027.92,57.9,1687.24,7713.1,Refund,Authorized
T00001975,O0000235,P00019,2024-09-15 20:53:00,4,824.63,0.0,593.73,3892.25,Sale,Authorized
T00001976,O0000228,P00095,2024-02-03 00:25:00,1,2338.52,128.12,110.52,2320.92,Sale,Settled
T00001977,O0000125,P00254,2023-10-01 22:29:00,4,1966.76,61.09,1405.07,9211.02,Refund,Failed
T00001978,O0000430,P00156,2024-12-20 18:17:00,5,637.81,27.99,158.05,3319.11,Sale,Failed
T00001979,O0000664,P00607,2024-01-05 15:44:00,5,1106.86,0.0,996.17,6530.47,Refund,Authorized
T00001980,O0001394,P00401,2023-12-03 07:00:00,3,,0.0,597.96,2733.54,Sale,Settled
T00001981,O0000089,P00540,2025-11-16 17:47:00,2,1169.87,0.0,655.13,2994.87,Sale,Authorized
T00001982,O0000406,P00522,2024-07-15 02:42:00,4,1779.6,37.77,1274.51,8355.14,Sale,Failed
T00001983,O0000296,P00641,2023-01-08 06:09:00,1,2777.24,40.4,766.32,3503.16,Exchange,Authorized
T00001984,O0000685,P00317,2026-04-13 22:35:00,2,1430.04,0.0,343.21,3203.29,Exchange,Failed
T00001985,O0000176,P00191,2025-03-23 00:44:00,3,1210.77,0.0,435.88,4068.19,Sale,Captured
T00001986,O0000337,P00256,2024-11-07 09:00:00,2,305.5,74.64,96.54,632.9,Exchange,Refunded
T00001987,O0000573,P00564,2025-03-23 21:36:00,1,446.03,32.35,74.46,488.14,Exchange,Authorized
T00001988,O0000656,P00340,2024-04-24 08:11:00,4,975.69,22.11,194.03,4074.68,Sale,Captured
T00001989,O0000973,P00093,2024-12-11 02:47:00,3,833.2,0.0,124.98,2624.58,Sale,Settled
T00001990,O0000871,P00121,2025-04-22 20:05:00,1,1215.4,37.77,211.97,1389.6,Sale,Captured
T00001991,O0000857,P00146,2025-08-28 12:42:00,3,631.65,0.0,227.39,2122.34,Sale,Refunded
T00001992,O0000221,P00016,2024-03-17 01:58:00,2,1626.04,0.0,585.37,3837.45,Exchange,Captured
T00001993,O0000972,P00416,2023-05-19 20:11:00,5,2578.8,0.0,644.7,13538.7,Sale,Refunded
T00001994,O0000348,P00621,2024-02-16 01:27:00,3,1796.2,0.0,269.43,5658.03,Sale,Captured
T00001995,O0000425,P00224,2023-06-01 06:27:00,3,393.28,107.45,53.62,1126.01,Exchange,Settled
T00001996,O0000266,P00123,2025-07-18 03:35:00,3,554.02,0.0,199.45,1861.51,Refund,Failed
T00001997,O0000873,P00161,2023-02-08 15:43:00,3,367.66,102.62,280.1,1280.46,Exchange,Refunded
T00001998,O0000116,P00361,2025-08-16 09:54:00,2,1208.87,0.0,120.89,2538.63,Exchange,Settled
T00001999,O0000004,P00043,2024-05-05 18:31:00,5,635.71,0.0,381.43,3559.98,Exchange,Authorized
T00002000,O0001362,P00216,2026-04-07 16:43:00,1,625.34,76.02,65.92,615.24,Refund,Refunded
T00002001,O0001476,P99999,2023-03-28 18:07:00,2,1314.22,78.54,127.5,2677.4,Sale,Authorized
T00002002,O0001281,P00364,2024-07-22 16:25:00,1,2420.65,0.0,290.48,2711.13,Refund,Settled
T00002003,O0000038,P00497,2026-01-28 00:18:00,3,384.93,25.08,316.32,1446.03,Exchange,Authorized
T00002004,O0001291,P00195,2026-01-12 14:59:00,5,1391.59,43.14,1936.15,8850.96,Sale,Refunded
T00002005,O0001000,P00057,2023-08-07 08:42:00,3,1219.37,0.0,1024.27,4682.38,Sale,Refunded
T00002006,O0000547,P00538,2024-12-28 23:54:00,1,863.83,0.0,103.66,967.49,Sale,Settled
T00002007,O0000057,P00317,2023-06-24 22:58:00,2,1430.04,0.0,343.21,3203.29,Exchange,Refunded
T00002008,O0000522,P00026,2023-04-03 04:37:00,2,1193.76,146.34,403.41,2644.59,Exchange,Captured
T00002009,O0000251,P00019,2025-09-01 04:36:00,1,824.63,103.98,129.72,850.37,Sale,Authorized
T00002010,O0000836,P00146,2023-10-17 22:25:00,2,631.65,0.0,353.72,1617.02,Sale,Settled
T00002011,O0000529,P00078,2025-08-23 04:30:00,3,1094.96,47.72,161.86,3399.02,Exchange,Settled
T00002012,O0001290,P00057,2025-02-27 13:11:00,1,1219.37,65.96,138.41,1291.82,Exchange,Captured
T00002013,O0001324,P00391,2025-04-19 23:02:00,4,926.58,57.73,656.75,4305.34,Exchange,Settled
T00002014,O0001006,P00026,2024-03-10 08:07:00,2,1193.76,0.0,429.75,2817.27,Exchange,Failed
T00002015,O0000498,P00429,2024-01-19 01:37:00,5,885.71,0.0,797.14,5225.69,Sale,Settled
T00002016,O0000215,P00356,2024-09-11 21:19:00,3,454.95,34.37,159.66,1490.14,Sale,Refunded
T00002017,O0000136,P00311,2023-04-21 14:16:00,2,775.66,0.0,186.16,1737.48,Refund,Captured
T00002018,O0000280,P00176,2026-01-29 00:29:00,4,1562.8,31.91,1741.4,,Refund,Failed
T00002019,O0000423,P00534,2024-04-27 06:33:00,5,1348.52,25.46,1880.8,8597.94,Exchange,Refunded
T00002020,O0000906,P00155,2024-12-29 03:12:00,2,342.6,0.0,34.26,719.46,Refund,Authorized
T00002021,O0000368,P00216,2024-07-04 07:04:00,5,625.34,95.23,151.57,3183.04,Sale,Authorized
T00002022,O0001034,P00249,2023-03-25 11:29:00,2,2451.32,47.11,242.78,5098.31,Sale,Authorized
T00002023,O0001261,P00573,2026-01-22 18:35:00,1,484.07,118.49,18.28,383.86,Sale,Authorized
T00002024,O0000991,P00101,2023-08-08 02:21:00,3,4112.23,59.73,613.85,12890.81,Sale,Captured
T00002025,O0000870,P00598,2024-10-04 06:01:00,1,1444.94,95.94,242.82,1591.82,Refund,Authorized
T00002026,O0000841,P00549,2025-04-10 01:39:00,2,1188.72,24.86,282.31,2634.89,Refund,Settled
T00002027,O0000761,P00412,2025-04-04 19:09:00,5,2875.16,33.27,717.13,15059.66,Refund,Refunded
T00002028,O0001378,P00224,2025-06-28 12:25:00,1,393.28,0.0,47.19,440.47,Sale,Settled
T00002029,O0000574,P00450,2024-02-01 02:29:00,-1,456.44,25.4,-7.11,-32.51,Sale,Captured
T00002030,O0001379,P00124,2024-12-27 21:06:00,1,,0.0,317.76,1452.6,Refund,Captured
T00002031,O0000770,P00206,2023-02-11 04:49:00,3,1195.08,0.0,645.34,4230.58,Sale,Failed
T00002032,O0000354,P00444,2024-05-11 12:07:00,1,2184.05,0.0,393.13,2577.18,Sale,Refunded
T00002033,O0000301,P00298,2025-11-09 10:28:00,2,948.1,65.28,91.55,1922.47,Sale,Failed
T00002034,O0000840,P00108,2024-09-27 17:55:00,2,619.06,0.0,148.57,1386.69,Sale,Captured
T00002035,O0000914,P00643,2024-12-17 15:50:00,1,1827.15,0.0,219.26,2046.41,Exchange,Refunded
T00002036,O0000625,P00096,2026-01-24 05:39:00,2,353.22,123.64,69.94,652.74,Sale,Captured
T00002037,O0000685,P00562,2023-06-06 13:02:00,1,1506.43,25.56,74.04,1554.91,Sale,Captured
T00002038,O0000281,P00364,2023-11-09 07:33:00,5,2420.65,80.79,3366.29,15388.75,Sale,Refunded
T00002039,O0000466,P00419,2024-11-19 01:36:00,5,748.38,0.0,449.03,4190.93,Refund,Refunded
T00002040,O0001427,P00274,not_a_date,2,2291.79,0.0,229.18,4812.76,Sale,Settled
T00002041,O0001273,P00550,2024-09-02 09:46:00,5,1074.84,15.49,267.94,5626.65,Sale,Settled
T00002042,O0000605,P00014,2025-10-21 03:53:00,3,706.94,0.0,593.83,2714.65,Sale,Failed
T00002043,O0001440,P99999,not_a_date,2,2634.78,0.0,1475.48,6745.04,Sale,Settled
T00002044,O0000997,P00090,2023-12-20 19:59:00,3,1526.39,133.18,533.52,4979.51,Sale,Refunded
T00002045,O0000604,P00567,2025-07-19 05:27:00,2,954.17,87.08,327.83,2149.09,Sale,Authorized
T00002046,O0000063,P00624,2026-01-08 05:34:00,4,1264.8,70.89,1396.73,6385.04,Exchange,Settled
T00002047,O0000858,P00131,2024-08-01 03:00:00,1,3867.82,0.0,464.14,4331.96,Sale,Authorized
T00002048,O0000226,P00072,2025-11-20 09:37:00,2,626.2,0.0,350.67,1603.07,Sale,Settled
T00002049,O0000729,P00246,2023-06-17 19:00:00,5,360.55,58.63,209.29,1953.41,Refund,Authorized
T00002050,O0000114,P00275,2024-06-10 23:48:00,2,1047.21,60.23,366.15,2400.34,Sale,Settled
T00002051,O0000156,P00015,2025-01-07 06:40:00,4,904.35,55.52,178.09,3739.97,Sale,Settled
T00002052,O0000945,P00106,2025-05-26 08:48:00,1,1601.92,99.8,270.38,1772.5,Exchange,Refunded
T00002053,O0001060,P00317,2026-03-16 01:44:00,1,1430.04,0.0,400.41,1830.45,Sale,Settled
T00002054,O0000552,P00113,2025-06-27 11:02:00,4,513.94,55.11,240.08,2240.73,Sale,Authorized
T00002055,O0000051,P00016,2024-08-07 16:59:00,3,1626.04,68.74,1346.63,6156.01,Refund,Refunded
T00002056,O0001164,P00057,2024-04-26 15:22:00,2,1219.37,0.0,292.65,2731.39,Sale,Captured
T00002057,O0000279,P00092,2024-10-23 14:04:00,4,316.65,60.22,217.15,1423.53,Sale,Refunded
T00002058,O0000796,P00581,2024-03-11 13:04:00,1,7332.84,63.21,1308.53,8578.16,Refund,Refunded
T00002059,O0000380,P00333,2025-08-20 15:15:00,5,1608.04,62.93,398.86,8376.13,Sale,Failed
T00002060,O0000124,P00353,2024-04-23 02:32:00,2,1523.37,0.0,853.09,3899.83,Sale,Failed
T00002061,O0001106,P00450,2023-09-09 02:27:00,5,456.44,0.0,410.8,2693.0,Sale,Authorized
T00002062,O0000043,P00325,2026-04-14 13:36:00,2,390.36,0.0,218.6,999.32,Exchange,Refunded
T00002063,O0000958,P00572,2024-06-19 03:48:00,2,356.01,0.0,35.6,747.62,Refund,Settled
T00002064,O0001159,P00493,2024-05-03 02:56:00,1,1150.39,0.0,57.52,1207.91,Refund,Authorized
T00002065,O0001408,P00484,2024-12-10 12:00:00,5,407.54,0.0,366.79,2404.49,Sale,Captured
T00002066,O0000091,P00155,2024-07-09 01:15:00,2,342.6,113.9,102.83,674.13,Exchange,Settled
T00002067,O0000329,P00642,2024-10-03 20:53:00,4,263.5,0.0,295.12,1349.12,Sale,Settled
T00002068,O0001162,P00390,2025-04-19 08:31:00,1,1046.09,14.05,288.97,1321.01,Refund,Refunded
T00002069,O0000607,P00608,2025-12-07 01:01:00,4,674.67,62.14,738.23,3374.77,Exchange,Failed
T00002070,O0000890,P00238,2023-07-05 23:02:00,1,3482.03,139.67,401.08,3743.44,Sale,Captured
T00002071,O0001480,P00385,2025-05-24 22:04:00,5,3602.73,0.0,900.68,18914.33,Sale,Settled
T00002072,O0000307,P00176,2024-11-25 16:35:00,2,1562.8,63.54,857.38,3919.44,Exchange,Failed
T00002073,O0000069,P00310,2023-06-06 23:12:00,5,3433.54,0.0,4806.96,21974.66,Exchange,Failed
T00002074,O0001256,P00306,2023-06-15 20:29:00,5,660.17,34.6,391.95,3658.2,Refund,Failed
T00002075,O0000733,P00532,2023-04-18 00:05:00,1,490.37,69.55,117.83,538.65,Sale,Authorized
T00002076,O0000913,P00404,2024-01-09 21:51:00,5,1478.94,20.24,2064.85,9439.31,Exchange,Settled
T00002077,O0000352,P00133,2024-10-20 08:52:00,5,787.31,51.48,466.21,4351.28,Exchange,Settled
T00002078,O0000945,P00239,2024-12-26 07:05:00,4,1013.12,0.0,202.62,4255.1,Sale,Refunded
T00002079,O0000184,P00035,2025-01-31 09:44:00,1,742.31,27.26,200.21,915.26,Sale,Captured
T00002080,O0001316,P00520,2025-08-27 04:32:00,3,325.81,108.03,43.47,912.87,Sale,Refunded
T00002081,O0000351,P00312,2024-05-05 07:13:00,1,519.0,60.17,55.06,513.89,Exchange,Failed
T00002082,O0000729,P00352,2023-09-22 14:39:00,2,980.55,0.0,235.33,2196.43,Sale,Authorized
T00002083,O0000094,P00565,2025-07-16 05:41:00,3,690.67,135.31,96.83,2033.53,Exchange,Captured
T00002084,O0000189,P00577,2023-03-11 11:08:00,5,2755.34,37.29,2473.09,16212.5,Sale,Failed
T00002085,O0000630,P00214,2023-01-21 18:04:00,2,2780.21,0.0,1000.88,6561.3,Sale,Authorized
T00002086,O0000507,P00423,2024-11-04 00:22:00,2,1943.59,70.08,458.05,4275.15,Sale,Captured
T00002087,O0001063,P00272,2024-08-28 08:27:00,2,1386.16,38.24,492.13,3226.21,Sale,Captured
T00002088,O0001024,P00600,2023-11-29 22:05:00,4,683.35,0.0,328.01,3061.41,Sale,Refunded
T00002089,O0000074,P00469,2023-12-19 19:02:00,3,1328.21,0.0,1115.7,5100.33,Refund,Settled
T00002090,O0000650,P00375,2025-06-17 12:04:00,4,663.73,18.42,316.38,2952.88,Refund,Refunded
T00002091,O0001492,P00428,2024-04-26 04:18:00,3,1494.47,82.97,1232.12,5632.56,Sale,Settled
T00002092,O0000186,P00098,2025-11-12 21:49:00,5,992.9,0.0,893.61,5858.11,Sale,Authorized
T00002093,O0000304,P00287,2025-02-07 14:58:00,3,1028.88,0.0,370.4,3457.04,Sale,Settled
T00002094,O0000270,P00166,2024-02-07 00:11:00,5,5253.6,67.06,1310.05,27510.99,Sale,Settled
T00002095,O0001316,P00026,2025-03-16 05:52:00,1,1193.76,0.0,214.88,1408.64,Exchange,Captured
T00002096,O0000992,P00181,2023-12-09 21:01:00,3,2233.41,0.0,1876.06,8576.29,Sale,Settled
T00002097,O0000786,P00150,2026-02-15 09:35:00,5,676.34,0.0,608.71,3990.41,Exchange,Failed
T00002098,O0001009,P00445,2023-01-07 16:51:00,5,450.95,0.0,112.74,2367.49,Sale,Failed
T00002099,O0001246,P00113,2024-06-24 23:54:00,4,513.94,60.81,239.39,2234.34,Refund,Settled
T00002100,O0000818,P00393,2025-10-08 13:41:00,3,817.39,12.78,121.97,2561.36,Sale,Authorized
T00002101,O0000289,P00472,2024-09-25 19:19:00,2,1853.51,66.81,1019.26,4659.47,Sale,Failed
T00002102,O0001305,P00328,2024-07-10 19:18:00,2,1190.02,0.0,428.41,2808.45,Exchange,Authorized
T00002103,O0000289,P00161,2026-02-25 19:28:00,5,367.66,78.35,316.79,,Sale,Settled
T00002104,O0001070,P00623,2025-05-14 19:36:00,1,917.94,0.0,257.02,1174.96,Sale,Authorized
T00002105,O0000873,P00591,2025-02-10 15:46:00,1,858.73,0.0,103.05,961.78,Exchange,Captured
T00002106,O0001024,P00276,2023-12-16 05:32:00,5,965.7,39.78,861.97,5650.69,Refund,Captured
T00002107,O0001262,P00240,2023-03-12 08:13:00,4,1093.73,40.78,520.1,4854.24,Refund,Captured
T00002108,O0001279,P00615,2025-03-10 20:33:00,4,3255.89,0.0,2344.24,15367.8,Refund,Failed
T00002109,O0001349,P00330,2025-01-08 22:12:00,4,2473.61,139.95,2731.26,12485.75,Sale,Refunded
T00002110,O0001334,P00110,2025-04-27 23:22:00,5,713.85,0.0,642.47,4211.72,Exchange,Refunded
T00002111,O0000106,P00375,2023-01-04 10:16:00,5,663.73,0.0,398.24,3716.89,Sale,Settled
T00002112,O0000991,P00234,2024-06-20 07:45:00,5,969.08,16.35,1352.13,6181.18,Sale,Refunded
T00002113,O0000137,P00246,2023-02-18 08:19:00,3,360.55,0.0,194.7,1276.35,Sale,Authorized
T00002114,O0000884,P00133,2023-08-21 20:06:00,1,787.31,39.97,37.37,784.71,Sale,Refunded
T00002115,O0000842,P00046,2024-10-03 01:39:00,3,1515.56,12.51,544.1,5078.27,Exchange,Refunded
T00002116,O0000809,P00088,2023-03-24 04:45:00,4,350.14,119.46,358.71,1639.81,Sale,Failed
T00002117,O0000010,P00258,2023-01-29 03:00:00,1,1558.8,0.0,187.06,1745.86,Exchange,Settled
T00002118,O0000080,P00009,2024-07-21 23:20:00,2,1116.34,0.0,267.92,2500.6,Sale,Failed
T00002119,O0000930,P00636,2023-06-20 12:41:00,2,951.46,116.72,89.31,1875.51,Sale,Failed
T00002120,O0000444,P00189,2025-11-16 17:08:00,4,707.89,90.49,137.05,2878.12,Refund,Failed
T00002121,O0000600,P00380,2025-03-17 13:56:00,5,1495.09,67.19,370.41,7778.67,Refund,Settled
T00002122,O0000601,P00338,2023-08-19 13:34:00,2,1221.04,84.61,424.34,2781.81,Sale,Authorized
T00002123,O0000958,P00183,2025-07-11 01:59:00,2,,0.0,621.32,5799.02,Refund,Settled
T00002124,O0000355,P00257,2025-12-18 18:40:00,2,964.2,0.0,347.11,2275.51,Sale,Settled
T00002125,O0001386,P00447,2025-05-01 06:19:00,1,2194.11,0.0,614.35,2808.46,Exchange,Settled
T00002126,O0000645,P00526,2023-02-22 03:14:00,1,3415.98,44.66,404.56,3775.88,Exchange,Failed
T00002127,O0001167,P99999,2025-09-30 23:35:00,3,757.43,0.0,636.24,2908.53,Sale,Settled
T00002128,O0000435,P00620,2025-02-10 15:42:00,1,1221.81,0.0,61.09,1282.9,Exchange,Captured
T00002129,O0001271,P00057,2023-02-10 14:29:00,4,,0.0,243.87,5121.35,Sale,Authorized
T00002130,O0001196,P00223,2024-02-08 16:40:00,1,584.47,37.59,98.44,645.32,Sale,Refunded
T00002131,O0000185,P00121,2024-07-10 05:38:00,5,1215.4,98.36,1674.02,7652.66,Refund,Authorized
T00002132,O0000237,P00117,2025-01-08 09:57:00,3,599.39,28.69,318.51,2087.99,Exchange,Authorized
T00002133,O0000701,P00506,2024-01-12 11:14:00,4,2232.8,0.0,2500.74,11431.94,Sale,Captured
T00002134,O0000111,P00274,2023-07-18 21:08:00,3,2291.79,72.19,1224.57,8027.75,Sale,Failed
T00002135,O0000058,P00344,2025-09-02 20:01:00,3,6262.46,71.91,935.77,19651.24,Sale,Authorized
T00002136,O0001490,P00469,2026-01-10 14:32:00,5,1328.21,99.21,785.02,7326.86,Sale,Captured
T00002137,O0000428,P00383,2025-05-12 05:20:00,3,1443.48,109.22,1181.94,5403.16,Sale,Captured
T00002138,O0000405,P00006,2023-11-16 06:57:00,2,1321.73,0.0,317.22,2960.68,Sale,Authorized
T00002139,O0001357,P00082,2023-03-28 20:30:00,1,497.06,0.0,89.47,586.53,Sale,Refunded
T00002140,O0001143,P00593,2023-04-10 01:58:00,1,770.03,47.21,130.11,852.93,Exchange,Authorized
T00002141,O0000264,P00033,not_a_date,2,759.93,44.77,177.01,1652.1,Sale,Failed
T00002142,O0000271,P99999,2024-08-21 13:38:00,1,963.16,37.46,166.63,1092.33,Sale,Captured
T00002143,O0000494,P99999,2024-07-08 08:54:00,5,1848.03,93.64,457.33,9603.84,Sale,Refunded
T00002144,O0000442,P00339,2025-09-21 06:42:00,5,1347.35,49.44,802.48,7489.79,Exchange,Refunded
T00002145,O0000673,P00331,2023-08-02 02:40:00,1,812.24,0.0,40.61,852.85,Sale,Captured
T00002146,O0000643,P00252,2023-12-10 23:15:00,3,991.21,117.89,514.03,3369.77,Refund,Settled
T00002147,O0000197,P00129,2024-09-17 18:05:00,5,1764.17,132.54,1042.6,9730.91,Refund,Authorized
T00002148,O0000831,P00331,2026-02-03 18:15:00,5,812.24,70.51,478.88,4469.57,Sale,Failed
T00002149,O0000370,P00388,2023-02-10 14:07:00,2,396.28,57.96,132.23,866.83,Sale,Captured
T00002150,O0000997,P00115,2023-03-08 02:20:00,1,1928.25,36.94,226.96,2118.27,Sale,Authorized
T00002151,O0000046,P00150,2025-11-13 04:17:00,4,676.34,23.81,134.08,2815.63,Sale,Refunded
T00002152,O0000054,P00043,2023-09-16 19:29:00,5,635.71,0.0,572.14,3750.69,Sale,Failed
T00002153,O0000429,P00126,2023-12-21 20:29:00,2,382.58,33.12,36.6,768.64,Sale,Authorized
T00002154,O0000889,P00132,2025-04-08 03:43:00,5,1612.31,65.16,399.82,8396.21,Sale,Refunded
T00002155,O0000633,P00406,2023-04-26 15:54:00,3,931.19,91.05,324.3,3026.82,Sale,Authorized
T00002156,O0000545,P00644,2023-06-14 10:13:00,4,778.94,52.65,857.67,3920.78,Sale,Failed
T00002157,O0001036,P00108,2023-09-06 23:34:00,4,619.06,0.0,297.15,2773.39,Refund,Failed
T00002158,O0001020,P00325,2023-06-17 13:41:00,2,390.36,32.45,134.69,882.96,Refund,Authorized
T00002159,O0000222,P00339,2025-02-03 14:39:00,4,1347.35,0.0,269.47,5658.87,Exchange,Captured
T00002160,O0001121,P00174,2023-11-12 07:43:00,1,1271.88,50.14,146.61,1368.35,Sale,Captured
T00002161,O0000320,P00571,2024-03-23 05:20:00,4,350.54,29.84,384.25,1756.57,Refund,Authorized
T00002162,O0000498,P00613,2024-09-10 08:15:00,3,991.92,43.66,351.85,3283.95,Sale,Refunded
T00002163,O0000579,P00375,2025-09-29 02:22:00,1,663.73,26.15,31.88,669.46,Exchange,Settled
T00002164,O0000789,P00130,2026-02-11 05:55:00,2,528.17,0.0,295.78,1352.12,Sale,Failed
T00002165,O0000667,P00584,2024-11-03 15:56:00,4,2272.63,0.0,454.53,9545.05,Refund,Settled
T00002166,O0000440,P00612,2023-01-09 23:28:00,5,665.04,54.26,392.51,3663.45,Refund,Failed
T00002167,O0001421,P00371,2024-09-06 15:07:00,2,724.58,30.86,170.2,1588.5,Sale,Failed
T00002168,O0001478,P00577,2023-01-29 12:27:00,1,2755.34,0.0,771.5,3526.84,Exchange,Authorized
T00002169,O0000331,P00090,2024-10-05 10:50:00,1,1526.39,0.0,76.32,1602.71,Exchange,Captured
T00002170,O0000934,P00002,2024-04-30 05:30:00,3,473.19,34.74,387.75,1772.58,Exchange,Captured
T00002171,O0001318,P00505,2024-12-13 21:11:00,3,810.42,0.0,680.75,3112.01,Refund,Refunded
T00002172,O0000689,P00312,2025-04-30 16:17:00,2,519.0,14.76,51.16,1074.4,Exchange,Captured
T00002173,O0000636,P00599,2024-10-29 22:13:00,3,657.29,0.0,98.59,2070.46,Sale,Refunded
T00002174,O0001295,P00345,2023-06-11 00:35:00,1,2652.43,56.64,129.79,2725.58,Sale,Failed
T00002175,O0001265,P00315,2025-02-09 22:24:00,4,792.17,17.31,378.16,3529.53,Exchange,Refunded
T00002176,O0000968,P00005,2024-01-15 20:21:00,2,892.69,30.96,87.72,1842.14,Refund,Settled
T00002177,O0001013,P00430,2025-09-21 08:46:00,4,1504.8,0.0,1685.38,7704.58,Sale,Authorized
T00002178,O0000737,P00047,2024-11-24 11:24:00,3,428.55,25.79,151.18,1411.04,Sale,Settled
T00002179,O0001137,P00463,2025-02-13 09:31:00,2,2646.28,78.99,260.68,5474.25,Sale,Settled
T00002180,O0001322,P00417,2025-09-08 22:58:00,1,975.29,0.0,117.03,1092.32,Sale,Captured
T00002181,O0000063,P00040,2024-11-19 19:27:00,5,446.72,0.0,625.41,2859.01,Sale,Settled
T00002182,O0000356,P00217,2024-01-30 09:28:00,2,723.16,0.0,260.34,1706.66,Sale,Captured
T00002183,O0000266,P00588,2023-03-14 16:33:00,5,732.6,89.64,1000.54,4573.9,Sale,Refunded
T00002184,O0001237,P00646,2025-01-29 09:30:00,1,1613.91,37.53,189.17,1765.55,Sale,Settled
T00002185,O0000585,P00005,2024-05-20 20:47:00,5,892.69,0.0,803.42,5266.87,Refund,Authorized
T00002186,O0000200,P00594,2025-06-13 19:23:00,5,478.97,0.0,119.74,2514.59,Sale,Refunded
T00002187,O0001340,P00521,2024-06-30 09:01:00,4,3714.61,0.0,1783.01,16641.45,Sale,Authorized
